booking_id,hotel_id,room_id,booking_date,check_in,check_out,status,total_amount
10372,3,302,2024-06-05,2024-08-02,2024-08-03,confirmed,534.89
10373,1,102,2024-06-19,2024-07-02,2024-07-06,cancelled,1040.68
10374,3,301,2024-05-26,2024-07-16,2024-07-17,confirmed,1464.66
10375,8,801,2024-06-22,2024-07-08,2024-07-09,confirmed,1425.44
10376,8,801,2024-06-16,2024-07-09,2024-07-11,cancelled,726.53
10377,7,701,2024-05-21,2024-08-11,2024-08-12,confirmed,532.58
10378,1,101,2024-05-09,2024-07-05,2024-07-06,cancelled,428.15
10379,2,201,2024-05-20,2024-07-29,2024-08-05,confirmed,1637.68
10380,1,101,2024-05-08,2024-07-22,2024-07-23,confirmed,878.3
10381,10,1001,2024-06-20,2024-08-06,2024-08-10,cancelled,765.45
10382,1,102,2024-06-29,2024-07-25,2024-07-31,confirmed,695.24
10383,10,1001,2024-05-03,2024-07-12,2024-07-15,confirmed,1600.65
10384,7,701,2024-06-28,2024-08-09,2024-08-14,confirmed,1196.85
10385,1,102,2024-05-30,2024-07-27,2024-08-01,confirmed,240.0
10386,8,801,2024-06-06,2024-07-09,2024-07-13,confirmed,1602.76
10387,6,601,2024-05-28,2024-07-16,2024-07-22,cancelled,1019.65
10388,8,801,2024-06-29,2024-07-25,2024-08-01,confirmed,910.26
10389,8,801,2024-05-11,2024-08-01,2024-08-04,cancelled,949.09
10390,8,801,2024-06-06,2024-07-18,2024-07-20,confirmed,1111.07
10391,3,301,2024-06-29,2024-08-19,2024-08-22,confirmed,1785.52
10392,1,102,2024-05-28,2024-07-23,2024-07-30,confirmed,488.02
10393,2,201,2024-06-20,2024-07-07,2024-07-09,confirmed,545.76
10394,8,801,2024-05-09,2024-08-20,2024-08-26,confirmed,1793.83
10395,1,102,2024-06-16,2024-08-06,2024-08-13,cancelled,754.2
10396,8,801,2024-05-02,2024-07-12,2024-07-14,confirmed,633.79
10397,4,401,2024-05-14,2024-08-14,2024-08-17,cancelled,138.23
10398,5,501,2024-05-17,2024-07-23,2024-07-28,confirmed,1052.92
10399,3,301,2024-06-18,2024-08-01,2024-08-06,confirmed,928.65
10400,10,1001,2024-06-25,2024-07-04,2024-07-06,confirmed,124.08
10401,4,401,2024-05-31,2024-07-01,2024-07-04,cancelled,434.5
10402,5,501,2024-06-22,2024-07-22,2024-07-28,confirmed,1462.15
10403,7,701,2024-05-06,2024-07-21,2024-07-22,confirmed,1093.1
10404,2,201,2024-05-03,2024-07-10,2024-07-17,confirmed,989.96
10405,10,1001,2024-06-07,2024-07-05,2024-07-08,confirmed,1222.26
10406,1,101,2024-05-24,2024-07-07,2024-07-10,confirmed,323.33
10407,5,501,2024-06-20,2024-08-16,2024-08-20,cancelled,1732.73
10408,4,401,2024-05-20,2024-07-21,2024-07-23,confirmed,1050.98
10409,7,701,2024-05-05,2024-08-09,2024-08-16,confirmed,1228.06
10410,6,601,2024-05-09,2024-07-12,2024-07-16,confirmed,1267.33
10411,3,301,2024-06-22,2024-07-12,2024-07-18,confirmed,1290.43
10412,6,601,2024-05-25,2024-07-26,2024-08-02,cancelled,1740.46
10413,8,801,2024-06-28,2024-07-12,2024-07-17,confirmed,1473.06
10414,1,102,2024-05-22,2024-07-15,2024-07-21,confirmed,1691.74
10415,1,102,2024-06-21,2024-07-22,2024-07-28,confirmed,683.05
10416,2,201,2024-06-10,2024-07-11,2024-07-17,cancelled,241.72
10417,4,401,2024-05-16,2024-08-12,2024-08-18,cancelled,664.13
10418,1,102,2024-06-30,2024-07-17,2024-07-19,confirmed,205.93
10419,6,601,2024-06-14,2024-08-20,2024-08-21,cancelled,172.33
10420,8,801,2024-06-02,2024-08-16,2024-08-20,cancelled,1602.58
10421,9,901,2024-05-30,2024-07-25,2024-07-28,confirmed,263.44
10422,4,401,2024-05-31,2024-08-20,2024-08-27,confirmed,1386.6
10423,9,901,2024-06-16,2024-07-11,2024-07-15,confirmed,1536.25
10424,1,101,2024-06-12,2024-07-02,2024-07-05,confirmed,269.08
10425,1,102,2024-06-09,2024-07-11,2024-07-15,confirmed,218.25
10426,4,401,2024-05-04,2024-07-06,2024-07-09,confirmed,1139.33
10427,6,601,2024-05-31,2024-08-15,2024-08-16,confirmed,1207.72
10428,3,301,2024-05-23,2024-07-28,2024-07-30,confirmed,656.17
10429,3,301,2024-06-18,2024-07-27,2024-08-02,confirmed,1672.73
10430,8,801,2024-05-27,2024-07-17,2024-07-23,confirmed,496.21
10431,6,601,2024-06-27,2024-07-26,2024-07-31,confirmed,929.52
10432,1,101,2024-06-27,2024-07-24,2024-07-25,confirmed,593.68
10433,7,701,2024-05-19,2024-08-10,2024-08-15,confirmed,255.85
10434,5,501,2024-06-17,2024-07-11,2024-07-17,confirmed,230.11
10435,10,1001,2024-05-07,2024-07-08,2024-07-11,cancelled,895.32
10436,3,302,2024-05-04,2024-08-12,2024-08-15,confirmed,1020.46
10437,2,201,2024-06-19,2024-07-24,2024-07-28,confirmed,852.28
10438,5,501,2024-06-14,2024-07-29,2024-08-02,confirmed,1521.4
10439,3,301,2024-05-25,2024-07-04,2024-07-06,cancelled,1231.37
10440,5,501,2024-06-25,2024-08-12,2024-08-15,cancelled,797.92
10441,2,201,2024-05-13,2024-08-07,2024-08-09,confirmed,1527.76
10442,6,601,2024-05-09,2024-08-03,2024-08-07,cancelled,1264.89
10443,2,201,2024-05-02,2024-07-31,2024-08-05,cancelled,904.41
10444,9,901,2024-06-25,2024-07-26,2024-08-02,confirmed,948.59
10445,1,101,2024-05-04,2024-08-03,2024-08-10,confirmed,1770.51
10446,8,801,2024-06-21,2024-07-08,2024-07-15,confirmed,1712.9
10447,7,701,2024-06-20,2024-07-14,2024-07-21,confirmed,162.98
10448,2,201,2024-06-25,2024-08-13,2024-08-17,confirmed,1496.58
10449,10,1001,2024-06-21,2024-08-08,2024-08-11,confirmed,1333.35
10450,10,1001,2024-05-10,2024-07-05,2024-07-06,confirmed,769.48
10451,1,101,2024-06-10,2024-07-18,2024-07-23,confirmed,1583.63
10452,3,302,2024-05-11,2024-08-14,2024-08-19,confirmed,1426.68
10453,5,501,2024-06-23,2024-07-27,2024-07-29,confirmed,1095.37
10454,10,1001,2024-05-13,2024-07-07,2024-07-08,confirmed,262.69
10455,6,601,2024-06-12,2024-08-04,2024-08-07,cancelled,541.67
10456,6,601,2024-05-20,2024-08-01,2024-08-06,confirmed,154.07
10457,2,201,2024-06-13,2024-07-26,2024-07-28,confirmed,1254.19
10458,4,401,2024-06-05,2024-07-03,2024-07-07,cancelled,656.85
10459,6,601,2024-06-15,2024-07-04,2024-07-10,confirmed,549.28
10460,2,201,2024-06-07,2024-07-02,2024-07-05,cancelled,608.22
10461,8,801,2024-06-13,2024-08-01,2024-08-08,confirmed,257.95
10462,2,201,2024-05-06,2024-07-15,2024-07-17,confirmed,1361.77
10463,8,801,2024-05-12,2024-07-21,2024-07-24,cancelled,1124.51
10464,8,801,2024-06-25,2024-07-13,2024-07-17,confirmed,1498.99
10465,9,901,2024-05-14,2024-08-01,2024-08-08,confirmed,729.39
10466,7,701,2024-06-27,2024-08-02,2024-08-09,confirmed,622.02
10467,6,601,2024-05-29,2024-07-26,2024-07-28,cancelled,986.53
10468,10,1001,2024-05-25,2024-07-02,2024-07-04,confirmed,1514.31
10469,3,302,2024-05-08,2024-07-04,2024-07-06,confirmed,176.46
10470,2,201,2024-06-07,2024-08-15,2024-08-17,confirmed,1498.2
10471,3,302,2024-05-29,2024-07-26,2024-08-01,cancelled,1254.81
10472,8,801,2024-06-15,2024-07-24,2024-07-28,confirmed,393.67
10473,2,201,2024-05-06,2024-07-31,2024-08-05,confirmed,678.67
10474,1,101,2024-05-08,2024-07-17,2024-07-23,cancelled,244.57
10475,10,1001,2024-06-29,2024-07-25,2024-07-26,confirmed,1068.56
10476,3,301,2024-06-17,2024-07-15,2024-07-21,confirmed,443.51
10477,7,701,2024-05-20,2024-07-27,2024-08-01,confirmed,1424.32
10478,10,1001,2024-05-12,2024-08-13,2024-08-14,confirmed,316.26
10479,3,301,2024-06-19,2024-08-08,2024-08-15,confirmed,521.59
10480,7,701,2024-05-10,2024-07-20,2024-07-26,cancelled,1189.09
10481,7,701,2024-06-03,2024-07-25,2024-08-01,confirmed,520.92
10482,10,1001,2024-06-01,2024-07-20,2024-07-26,confirmed,1156.37
10483,10,1001,2024-05-24,2024-07-07,2024-07-08,confirmed,1222.63
10484,1,102,2024-05-08,2024-07-24,2024-07-29,confirmed,1131.48
10485,1,101,2024-06-11,2024-08-13,2024-08-14,confirmed,665.05
10486,7,701,2024-06-13,2024-08-10,2024-08-13,cancelled,536.56
10487,8,801,2024-05-16,2024-08-11,2024-08-14,confirmed,974.57
10488,6,601,2024-06-15,2024-07-04,2024-07-11,cancelled,1475.15
10489,1,102,2024-06-05,2024-08-12,2024-08-15,confirmed,1323.39
10490,3,301,2024-05-20,2024-08-01,2024-08-04,confirmed,805.75
10491,3,302,2024-06-06,2024-08-17,2024-08-18,confirmed,1791.03
10492,10,1001,2024-05-09,2024-07-13,2024-07-16,cancelled,470.24
10493,7,701,2024-05-27,2024-08-10,2024-08-17,confirmed,1698.54
10494,5,501,2024-06-08,2024-08-02,2024-08-05,cancelled,1527.49
10495,1,102,2024-05-05,2024-08-05,2024-08-07,confirmed,895.04
10496,5,501,2024-05-14,2024-07-17,2024-07-23,cancelled,1394.59
10497,3,302,2024-06-19,2024-08-13,2024-08-16,confirmed,470.05
10498,2,201,2024-06-16,2024-08-17,2024-08-24,confirmed,1437.63
10499,7,701,2024-06-09,2024-07-24,2024-07-27,confirmed,883.03
10500,3,301,2024-06-23,2024-07-31,2024-08-01,cancelled,1087.91
10501,3,301,2024-05-22,2024-07-05,2024-07-09,cancelled,945.82
10502,10,1001,2024-05-06,2024-08-13,2024-08-17,confirmed,796.41
10503,1,101,2024-05-06,2024-07-10,2024-07-12,cancelled,675.97
10504,5,501,2024-05-25,2024-07-30,2024-08-01,confirmed,1313.79
10505,5,501,2024-05-12,2024-07-06,2024-07-10,confirmed,1777.16
10506,5,501,2024-06-10,2024-08-10,2024-08-11,confirmed,557.73
10507,8,801,2024-05-13,2024-08-19,2024-08-21,confirmed,360.92
10508,3,301,2024-05-11,2024-08-18,2024-08-25,confirmed,1140.76
10509,9,901,2024-05-21,2024-07-28,2024-08-01,confirmed,906.35
10510,1,101,2024-06-30,2024-07-03,2024-07-08,confirmed,728.0
10511,7,701,2024-06-30,2024-07-21,2024-07-28,cancelled,415.89
10512,4,401,2024-05-18,2024-07-01,2024-07-07,cancelled,476.91
10513,9,901,2024-05-05,2024-07-23,2024-07-26,confirmed,745.87
10514,9,901,2024-05-24,2024-07-20,2024-07-22,confirmed,168.18
10515,2,201,2024-06-12,2024-07-30,2024-08-05,confirmed,986.24
10516,4,401,2024-06-03,2024-08-13,2024-08-15,confirmed,1631.37
10517,1,101,2024-06-08,2024-08-18,2024-08-20,confirmed,1640.79
10518,10,1001,2024-05-10,2024-07-26,2024-07-27,confirmed,1333.46
10519,2,201,2024-06-22,2024-07-14,2024-07-20,confirmed,952.92
10520,7,701,2024-06-23,2024-07-24,2024-07-30,confirmed,153.89
10521,6,601,2024-05-05,2024-08-10,2024-08-13,cancelled,1155.56
10522,3,301,2024-05-23,2024-07-04,2024-07-10,confirmed,1519.77
10523,3,302,2024-06-27,2024-08-14,2024-08-15,confirmed,740.23
10524,1,102,2024-05-26,2024-07-17,2024-07-21,confirmed,441.4
10525,3,302,2024-05-18,2024-08-10,2024-08-11,confirmed,1221.45
10526,10,1001,2024-05-19,2024-08-03,2024-08-06,confirmed,1288.24
10527,10,1001,2024-06-04,2024-07-07,2024-07-12,confirmed,291.33
10528,6,601,2024-06-23,2024-08-20,2024-08-21,confirmed,1131.39
10529,1,102,2024-05-12,2024-07-17,2024-07-24,confirmed,434.86
10530,10,1001,2024-05-16,2024-07-27,2024-07-30,confirmed,1027.32
10531,5,501,2024-05-03,2024-07-14,2024-07-20,cancelled,655.33
10532,4,401,2024-06-30,2024-07-01,2024-07-07,confirmed,278.84
10533,6,601,2024-05-25,2024-08-12,2024-08-16,confirmed,244.04
10534,8,801,2024-05-29,2024-07-05,2024-07-11,cancelled,1637.17
10535,4,401,2024-05-20,2024-07-15,2024-07-19,cancelled,596.2
10536,1,101,2024-06-01,2024-07-04,2024-07-05,cancelled,1584.78
10537,5,501,2024-05-07,2024-07-19,2024-07-22,cancelled,624.73
10538,3,301,2024-05-14,2024-07-08,2024-07-09,cancelled,1612.4
10539,9,901,2024-06-30,2024-07-09,2024-07-15,confirmed,652.01
10540,3,302,2024-05-04,2024-07-29,2024-08-03,confirmed,1343.55
10541,3,302,2024-06-07,2024-07-22,2024-07-24,confirmed,774.43
10542,10,1001,2024-06-01,2024-07-18,2024-07-25,confirmed,1544.65
10543,3,302,2024-05-10,2024-07-27,2024-08-02,cancelled,375.19
10544,4,401,2024-06-22,2024-08-14,2024-08-20,confirmed,1701.62
10545,2,201,2024-06-20,2024-07-07,2024-07-11,cancelled,915.37
10546,7,701,2024-05-25,2024-08-13,2024-08-17,confirmed,739.37
10547,5,501,2024-06-08,2024-08-09,2024-08-10,cancelled,1594.71
10548,4,401,2024-05-15,2024-07-09,2024-07-13,cancelled,283.12
10549,2,201,2024-06-04,2024-07-29,2024-07-30,confirmed,1210.0
10550,1,102,2024-06-30,2024-08-15,2024-08-22,confirmed,1402.47
10551,3,301,2024-05-25,2024-08-16,2024-08-21,confirmed,1724.35
10552,3,302,2024-05-06,2024-07-22,2024-07-27,confirmed,1287.99
10553,8,801,2024-06-24,2024-07-28,2024-08-03,cancelled,914.1
10554,7,701,2024-05-19,2024-08-13,2024-08-19,confirmed,1524.75
10555,4,401,2024-05-26,2024-08-09,2024-08-10,confirmed,1687.78
10556,1,101,2024-05-29,2024-07-31,2024-08-07,confirmed,372.84
10557,3,301,2024-05-13,2024-08-01,2024-08-04,confirmed,1748.95
10558,1,101,2024-06-27,2024-08-02,2024-08-04,confirmed,737.47
10559,10,1001,2024-05-09,2024-07-16,2024-07-17,confirmed,1460.16
10560,3,301,2024-06-02,2024-07-06,2024-07-13,confirmed,630.47
10561,6,601,2024-05-30,2024-08-17,2024-08-23,confirmed,779.88
10562,5,501,2024-06-28,2024-08-05,2024-08-10,confirmed,245.43
10563,1,101,2024-05-23,2024-08-09,2024-08-15,confirmed,959.26
10564,1,102,2024-06-17,2024-08-11,2024-08-17,confirmed,672.86
10565,2,201,2024-05-09,2024-07-04,2024-07-11,confirmed,867.13
10566,10,1001,2024-05-26,2024-08-19,2024-08-24,confirmed,1315.49
10567,5,501,2024-06-07,2024-08-15,2024-08-19,confirmed,1388.44
10568,4,401,2024-06-16,2024-07-01,2024-07-04,confirmed,1173.56
10569,2,201,2024-05-10,2024-07-19,2024-07-24,confirmed,1290.58
10570,1,101,2024-06-28,2024-07-11,2024-07-15,confirmed,1315.82
10571,3,302,2024-05-15,2024-07-27,2024-07-28,confirmed,425.03
10572,8,801,2024-06-23,2024-07-26,2024-07-28,confirmed,1426.23
10573,3,301,2024-05-16,2024-07-22,2024-07-23,cancelled,169.52
10574,4,401,2024-05-21,2024-08-13,2024-08-18,confirmed,1614.9
10575,10,1001,2024-06-01,2024-08-12,2024-08-17,cancelled,320.23
10576,8,801,2024-05-30,2024-07-01,2024-07-06,cancelled,1036.02
10577,3,301,2024-06-03,2024-08-07,2024-08-11,cancelled,1425.65
10578,7,701,2024-05-03,2024-07-12,2024-07-18,confirmed,1339.15
10579,9,901,2024-06-22,2024-07-07,2024-07-11,confirmed,1126.53
10580,3,302,2024-06-10,2024-08-02,2024-08-06,confirmed,1131.38
10581,3,302,2024-05-17,2024-08-18,2024-08-20,confirmed,1737.74
10582,3,301,2024-06-12,2024-07-29,2024-08-05,confirmed,795.79
10583,3,302,2024-05-17,2024-08-17,2024-08-22,confirmed,1289.56
10584,1,102,2024-05-06,2024-07-21,2024-07-27,cancelled,1036.62
10585,10,1001,2024-06-17,2024-07-13,2024-07-15,confirmed,586.89
10586,9,901,2024-06-08,2024-08-13,2024-08-15,cancelled,1201.65
10587,3,301,2024-06-19,2024-08-02,2024-08-07,confirmed,641.27
10588,1,102,2024-06-23,2024-08-18,2024-08-21,confirmed,1086.6
10589,5,501,2024-05-19,2024-08-15,2024-08-19,confirmed,1618.51
10590,5,501,2024-05-27,2024-07-19,2024-07-26,confirmed,111.84
10591,8,801,2024-06-24,2024-07-02,2024-07-06,confirmed,1236.13
10592,7,701,2024-06-18,2024-07-18,2024-07-25,cancelled,1771.84
10593,2,201,2024-05-18,2024-07-17,2024-07-19,cancelled,1270.92
10594,1,101,2024-06-12,2024-07-14,2024-07-21,confirmed,703.35
10595,7,701,2024-06-02,2024-07-07,2024-07-12,cancelled,1354.53
10596,10,1001,2024-05-06,2024-07-15,2024-07-21,confirmed,755.0
10597,1,101,2024-05-29,2024-08-20,2024-08-27,cancelled,581.86
10598,1,101,2024-05-19,2024-07-04,2024-07-08,confirmed,1725.96
10599,8,801,2024-05-18,2024-07-21,2024-07-26,confirmed,1361.68
10600,7,701,2024-06-18,2024-08-09,2024-08-16,cancelled,1577.9
10601,1,102,2024-05-08,2024-07-15,2024-07-21,confirmed,1197.45
10602,6,601,2024-05-13,2024-08-07,2024-08-12,cancelled,425.96
10603,3,301,2024-05-15,2024-07-13,2024-07-16,confirmed,1771.71
10604,5,501,2024-06-26,2024-07-12,2024-07-14,cancelled,294.1
10605,5,501,2024-06-28,2024-07-28,2024-07-31,confirmed,312.41
10606,1,101,2024-05-24,2024-07-17,2024-07-18,confirmed,1303.57
10607,3,301,2024-06-21,2024-07-03,2024-07-05,cancelled,1110.67
10608,3,302,2024-05-12,2024-08-10,2024-08-15,cancelled,604.97
10609,9,901,2024-05-11,2024-08-06,2024-08-11,confirmed,1430.69
10610,3,302,2024-06-10,2024-08-03,2024-08-05,cancelled,980.24
10611,6,601,2024-05-11,2024-08-02,2024-08-04,confirmed,1008.33
10612,9,901,2024-06-25,2024-07-23,2024-07-25,cancelled,1224.3
10613,9,901,2024-06-09,2024-07-24,2024-07-27,confirmed,1377.04
10614,1,101,2024-05-28,2024-07-31,2024-08-05,cancelled,1767.74
10615,4,401,2024-06-30,2024-07-08,2024-07-14,confirmed,500.99
10616,5,501,2024-05-20,2024-08-09,2024-08-14,confirmed,158.19
10617,3,301,2024-05-05,2024-07-21,2024-07-25,cancelled,1705.93
10618,6,601,2024-06-06,2024-07-17,2024-07-22,cancelled,132.25
10619,9,901,2024-05-28,2024-08-19,2024-08-22,confirmed,959.94
10620,3,301,2024-05-30,2024-07-03,2024-07-06,cancelled,419.2
10621,4,401,2024-05-29,2024-07-06,2024-07-07,confirmed,1725.23
10622,1,102,2024-05-27,2024-08-04,2024-08-05,confirmed,450.44
10623,8,801,2024-05-21,2024-08-19,2024-08-21,cancelled,815.4
10624,6,601,2024-06-24,2024-07-14,2024-07-19,cancelled,1592.47
10625,8,801,2024-05-14,2024-08-19,2024-08-23,confirmed,1696.97
10626,10,1001,2024-05-14,2024-08-13,2024-08-15,confirmed,1315.84
10627,5,501,2024-06-28,2024-07-06,2024-07-07,confirmed,1448.11
10628,1,102,2024-05-26,2024-07-05,2024-07-10,cancelled,1647.79
10629,8,801,2024-06-04,2024-07-25,2024-07-29,confirmed,830.47
10630,9,901,2024-06-29,2024-07-25,2024-07-31,confirmed,100.09
10631,1,102,2024-05-15,2024-08-09,2024-08-10,cancelled,1091.39
10632,7,701,2024-05-17,2024-07-05,2024-07-08,cancelled,271.49
10633,4,401,2024-05-11,2024-08-13,2024-08-16,confirmed,571.39
10634,8,801,2024-05-02,2024-07-29,2024-08-02,confirmed,1219.84
10635,3,302,2024-05-31,2024-07-11,2024-07-16,confirmed,1366.95
10636,4,401,2024-05-11,2024-08-04,2024-08-07,cancelled,336.37
10637,1,101,2024-05-18,2024-08-20,2024-08-27,cancelled,728.05
10638,2,201,2024-06-30,2024-08-05,2024-08-12,confirmed,300.73
10639,6,601,2024-06-30,2024-08-06,2024-08-11,confirmed,1026.27
10640,5,501,2024-06-25,2024-07-20,2024-07-22,cancelled,1635.06
10641,3,301,2024-06-08,2024-07-14,2024-07-18,cancelled,1545.99
10642,2,201,2024-06-21,2024-07-11,2024-07-13,confirmed,1517.42
10643,10,1001,2024-06-18,2024-07-08,2024-07-10,confirmed,1060.07
10644,10,1001,2024-06-27,2024-08-18,2024-08-23,confirmed,1029.93
10645,6,601,2024-06-12,2024-08-12,2024-08-13,confirmed,427.58
10646,7,701,2024-05-24,2024-08-01,2024-08-04,confirmed,1237.92
10647,4,401,2024-06-15,2024-07-07,2024-07-10,confirmed,1629.2
10648,2,201,2024-06-10,2024-08-01,2024-08-05,confirmed,1217.61
10649,3,301,2024-05-17,2024-08-07,2024-08-09,confirmed,713.28
10650,7,701,2024-06-10,2024-07-28,2024-07-30,confirmed,510.96
10651,4,401,2024-06-16,2024-08-15,2024-08-21,confirmed,563.12
10652,5,501,2024-06-07,2024-07-09,2024-07-15,cancelled,1591.18
10653,1,102,2024-06-01,2024-07-29,2024-08-01,cancelled,922.72
10654,1,102,2024-06-24,2024-07-12,2024-07-18,confirmed,1529.47
10655,6,601,2024-05-07,2024-07-09,2024-07-14,confirmed,1344.36
10656,2,201,2024-05-21,2024-07-05,2024-07-11,confirmed,121.86
10657,7,701,2024-05-29,2024-08-10,2024-08-11,cancelled,1079.92
10658,10,1001,2024-05-12,2024-08-07,2024-08-09,cancelled,1033.23
10659,7,701,2024-05-27,2024-08-04,2024-08-08,confirmed,344.16
10660,3,302,2024-06-05,2024-07-15,2024-07-22,confirmed,1555.75
10661,9,901,2024-06-22,2024-07-30,2024-08-04,confirmed,768.5
10662,8,801,2024-05-29,2024-07-01,2024-07-07,confirmed,1738.44
10663,10,1001,2024-05-22,2024-08-13,2024-08-15,cancelled,330.03
10664,1,101,2024-06-20,2024-07-12,2024-07-17,cancelled,1217.6
10665,5,501,2024-06-21,2024-08-17,2024-08-23,confirmed,703.54
10666,10,1001,2024-06-16,2024-08-18,2024-08-22,confirmed,542.05
10667,4,401,2024-06-16,2024-07-03,2024-07-09,confirmed,1642.21
10668,8,801,2024-06-07,2024-07-25,2024-07-29,cancelled,1597.45
10669,5,501,2024-06-28,2024-08-11,2024-08-14,confirmed,1746.03
10670,6,601,2024-05-21,2024-07-18,2024-07-25,cancelled,1079.46
10671,3,302,2024-05-25,2024-07-12,2024-07-16,confirmed,714.66
10672,10,1001,2024-05-20,2024-07-05,2024-07-10,confirmed,1753.27
10673,3,301,2024-06-16,2024-08-03,2024-08-07,confirmed,1573.8
10674,9,901,2024-05-30,2024-08-20,2024-08-24,cancelled,101.28
10675,4,401,2024-05-05,2024-07-09,2024-07-13,confirmed,221.82
10676,5,501,2024-05-20,2024-07-18,2024-07-20,confirmed,359.08
10677,10,1001,2024-05-23,2024-08-15,2024-08-22,confirmed,483.89
10678,10,1001,2024-05-10,2024-07-22,2024-07-28,confirmed,1244.64
10679,4,401,2024-05-31,2024-07-14,2024-07-19,confirmed,1515.05
10680,2,201,2024-06-29,2024-07-16,2024-07-17,confirmed,1102.91
10681,3,302,2024-06-22,2024-08-10,2024-08-15,confirmed,1068.58
10682,1,102,2024-06-27,2024-07-11,2024-07-14,cancelled,973.46
10683,1,101,2024-06-05,2024-08-08,2024-08-13,confirmed,1592.25
10684,5,501,2024-05-15,2024-08-12,2024-08-19,confirmed,236.63
10685,3,302,2024-06-02,2024-08-08,2024-08-12,cancelled,381.67
10686,9,901,2024-05-08,2024-07-27,2024-08-01,confirmed,1086.32
10687,3,302,2024-05-12,2024-07-12,2024-07-17,confirmed,542.33
10688,10,1001,2024-05-15,2024-08-13,2024-08-16,cancelled,1110.07
10689,10,1001,2024-06-26,2024-07-15,2024-07-19,confirmed,275.65
10690,3,301,2024-06-18,2024-08-03,2024-08-10,cancelled,1260.27
10691,10,1001,2024-05-09,2024-07-10,2024-07-15,confirmed,903.74
10692,7,701,2024-05-22,2024-08-08,2024-08-09,cancelled,998.75
10693,7,701,2024-05-13,2024-07-08,2024-07-09,confirmed,312.86
10694,1,102,2024-05-23,2024-08-04,2024-08-11,confirmed,1693.53
10695,5,501,2024-05-18,2024-08-11,2024-08-15,confirmed,723.35
10696,3,302,2024-06-28,2024-08-14,2024-08-19,confirmed,1694.7
10697,5,501,2024-05-31,2024-08-20,2024-08-27,confirmed,1097.27
10698,5,501,2024-05-14,2024-08-18,2024-08-25,confirmed,257.1
10699,10,1001,2024-06-22,2024-07-17,2024-07-21,cancelled,1646.25
10700,1,102,2024-06-25,2024-07-19,2024-07-24,cancelled,788.79
10701,3,302,2024-06-18,2024-07-01,2024-07-07,cancelled,102.17
10702,3,302,2024-05-28,2024-07-08,2024-07-13,confirmed,1209.27
10703,1,102,2024-05-17,2024-07-21,2024-07-25,confirmed,354.67
10704,3,302,2024-05-20,2024-08-07,2024-08-10,confirmed,1006.74
10705,3,301,2024-05-25,2024-07-24,2024-07-29,confirmed,1253.84
10706,3,301,2024-05-13,2024-07-14,2024-07-18,confirmed,1043.43
10707,8,801,2024-06-19,2024-07-24,2024-07-29,confirmed,523.96
10708,7,701,2024-06-11,2024-08-06,2024-08-09,cancelled,770.8
10709,8,801,2024-06-22,2024-08-12,2024-08-13,cancelled,853.68
10710,3,301,2024-05-17,2024-07-11,2024-07-12,confirmed,774.96
10711,7,701,2024-06-09,2024-08-05,2024-08-10,confirmed,1298.61
10712,9,901,2024-06-20,2024-07-25,2024-07-31,confirmed,245.76
10713,1,102,2024-06-21,2024-07-31,2024-08-05,confirmed,199.58
10714,2,201,2024-06-16,2024-07-24,2024-07-25,confirmed,1328.89
10715,3,301,2024-05-02,2024-07-26,2024-07-31,confirmed,579.86
10716,1,102,2024-05-23,2024-07-04,2024-07-11,cancelled,1184.9
10717,4,401,2024-06-02,2024-07-01,2024-07-03,cancelled,1681.6
10718,1,102,2024-05-28,2024-07-19,2024-07-21,confirmed,1115.17
